# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
AFCEA10_004780	AFCEA10_004780	AFCEA10_004780-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
AFCEA10_004781	AFCEA10_004781	AFCEA10_004781-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_004782	AFCEA10_004782	AFCEA10_004782-T1	protein_coding	0	0	0	5	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
AFCEA10_004783	AFCEA10_004783	AFCEA10_004783-T1	protein_coding	0	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3
AFCEA10_004784	AFCEA10_004784	AFCEA10_004784-T1	protein_coding	0	0	0	10	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7
AFCEA10_004834	AFCEA10_004834	AFCEA10_004834-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_004835	AFCEA10_004835	AFCEA10_004835-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_004836	AFCEA10_004836	AFCEA10_004836-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_004837	AFCEA10_004837	AFCEA10_004837-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_004838	AFCEA10_004838	AFCEA10_004838-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_004896	AFCEA10_004896	AFCEA10_004896-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_004896	AFCEA10_004896	AFCEA10_004896-T2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_004898	AFCEA10_004898	AFCEA10_004898-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_004899	AFCEA10_004899	AFCEA10_004899-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_004933	AFCEA10_004933	AFCEA10_004933-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_004936	AFCEA10_004936	AFCEA10_004936-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_004954	AFCEA10_004954	AFCEA10_004954-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_004955	AFCEA10_004955	AFCEA10_004955-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_004975	AFCEA10_004975	AFCEA10_004975-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_004976	AFCEA10_004976	AFCEA10_004976-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_004977	AFCEA10_004977	AFCEA10_004977-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_004994	AFCEA10_004994	AFCEA10_004994-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_004995	AFCEA10_004995	AFCEA10_004995-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_004996	AFCEA10_004996	AFCEA10_004996-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_004997	AFCEA10_004997	AFCEA10_004997-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_004997	AFCEA10_004997	AFCEA10_004997-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005006	AFCEA10_005006	AFCEA10_005006-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005007	AFCEA10_005007	AFCEA10_005007-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005019	AFCEA10_005019	AFCEA10_005019-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005020	AFCEA10_005020	AFCEA10_005020-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005021	AFCEA10_005021	AFCEA10_005021-T1	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0
AFCEA10_005022	AFCEA10_005022	AFCEA10_005022-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005027	AFCEA10_005027	AFCEA10_005027-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005028	AFCEA10_005028	AFCEA10_005028-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005029	AFCEA10_005029	AFCEA10_005029-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AFCEA10_005030	AFCEA10_005030	AFCEA10_005030-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005031	AFCEA10_005031	AFCEA10_005031-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005038	AFCEA10_005038	AFCEA10_005038-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005039	AFCEA10_005039	AFCEA10_005039-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005040	AFCEA10_005040	AFCEA10_005040-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005055	AFCEA10_005055	AFCEA10_005055-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005056	AFCEA10_005056	AFCEA10_005056-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005057	AFCEA10_005057	AFCEA10_005057-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005059	AFCEA10_005059	AFCEA10_005059-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005060	AFCEA10_005060	AFCEA10_005060-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005067	AFCEA10_005067	AFCEA10_005067-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005068	AFCEA10_005068	AFCEA10_005068-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005070	AFCEA10_005070	AFCEA10_005070-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005071	AFCEA10_005071	AFCEA10_005071-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005074	AFCEA10_005074	AFCEA10_005074-T1	protein_coding	0	0	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
AFCEA10_005084	AFCEA10_005084	AFCEA10_005084-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005085	AFCEA10_005085	AFCEA10_005085-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005087	AFCEA10_005087	AFCEA10_005087-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005088	AFCEA10_005088	AFCEA10_005088-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005089	AFCEA10_005089	AFCEA10_005089-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005112	AFCEA10_005112	AFCEA10_005112-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005116	AFCEA10_005116	AFCEA10_005116-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005119	AFCEA10_005119	AFCEA10_005119-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005120	AFCEA10_005120	AFCEA10_005120-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005121	AFCEA10_005121	AFCEA10_005121-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005162	AFCEA10_005162	AFCEA10_005162-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005163	AFCEA10_005163	AFCEA10_005163-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005164	AFCEA10_005164	AFCEA10_005164-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005165	AFCEA10_005165	AFCEA10_005165-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005211	AFCEA10_005211	AFCEA10_005211-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005212	AFCEA10_005212	AFCEA10_005212-T1	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
AFCEA10_005213	AFCEA10_005213	AFCEA10_005213-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AFCEA10_005214	AFCEA10_005214	AFCEA10_005214-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
AFCEA10_005215	AFCEA10_005215	AFCEA10_005215-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005226	AFCEA10_005226	AFCEA10_005226-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005227	AFCEA10_005227	AFCEA10_005227-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005228	AFCEA10_005228	AFCEA10_005228-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005284	AFCEA10_005284	AFCEA10_005284-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005285	AFCEA10_005285	AFCEA10_005285-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005286	AFCEA10_005286	AFCEA10_005286-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005287	AFCEA10_005287	AFCEA10_005287-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005288	AFCEA10_005288	AFCEA10_005288-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005289	AFCEA10_005289	AFCEA10_005289-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005290	AFCEA10_005290	AFCEA10_005290-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005307	AFCEA10_005307	AFCEA10_005307-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005331	AFCEA10_005331	AFCEA10_005331-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005333	AFCEA10_005333	AFCEA10_005333-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005334	AFCEA10_005334	AFCEA10_005334-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005334	AFCEA10_005334	AFCEA10_005334-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005334	AFCEA10_005334	AFCEA10_005334-T3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005335	AFCEA10_005335	AFCEA10_005335-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005353	AFCEA10_005353	AFCEA10_005353-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005355	AFCEA10_005355	AFCEA10_005355-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005355	AFCEA10_005355	AFCEA10_005355-T2	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005356	AFCEA10_005356	AFCEA10_005356-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005361	AFCEA10_005361	AFCEA10_005361-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005362	AFCEA10_005362	AFCEA10_005362-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_005363	AFCEA10_005363	AFCEA10_005363-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_005389	AFCEA10_005389	AFCEA10_005389-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005393	AFCEA10_005393	AFCEA10_005393-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005394	AFCEA10_005394	AFCEA10_005394-T1	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_005396	AFCEA10_005396	AFCEA10_005396-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005415	AFCEA10_005415	AFCEA10_005415-T1	protein_coding	0	0	0	6	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_005416	AFCEA10_005416	AFCEA10_005416-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
AFCEA10_005417	AFCEA10_005417	AFCEA10_005417-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
AFCEA10_005418	AFCEA10_005418	AFCEA10_005418-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
AFCEA10_005424	AFCEA10_005424	AFCEA10_005424-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005432	AFCEA10_005432	AFCEA10_005432-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005459	AFCEA10_005459	AFCEA10_005459-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005460	AFCEA10_005460	AFCEA10_005460-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005462	AFCEA10_005462	AFCEA10_005462-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005463	AFCEA10_005463	AFCEA10_005463-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005524	AFCEA10_005524	AFCEA10_005524-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005526	AFCEA10_005526	AFCEA10_005526-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AFCEA10_005527	AFCEA10_005527	AFCEA10_005527-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005528	AFCEA10_005528	AFCEA10_005528-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005537	AFCEA10_005537	AFCEA10_005537-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005538	AFCEA10_005538	AFCEA10_005538-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AFCEA10_005539	AFCEA10_005539	AFCEA10_005539-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005540	AFCEA10_005540	AFCEA10_005540-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005541	AFCEA10_005541	AFCEA10_005541-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005559	AFCEA10_005559	AFCEA10_005559-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_005560	AFCEA10_005560	AFCEA10_005560-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AFCEA10_005561	AFCEA10_005561	AFCEA10_005561-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005582	AFCEA10_005582	AFCEA10_005582-T1	protein_coding	0	0	2	7	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	7
AFCEA10_005583	AFCEA10_005583	AFCEA10_005583-T1	protein_coding	0	0	0	9	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
AFCEA10_005591	AFCEA10_005591	AFCEA10_005591-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005592	AFCEA10_005592	AFCEA10_005592-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AFCEA10_005593	AFCEA10_005593	AFCEA10_005593-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005594	AFCEA10_005594	AFCEA10_005594-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005595	AFCEA10_005595	AFCEA10_005595-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005596	AFCEA10_005596	AFCEA10_005596-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_005597	AFCEA10_005597	AFCEA10_005597-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005598	AFCEA10_005598	AFCEA10_005598-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_005599	AFCEA10_005599	AFCEA10_005599-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_005603	AFCEA10_005603	AFCEA10_005603-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_005604	AFCEA10_005604	AFCEA10_005604-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_005605	AFCEA10_005605	AFCEA10_005605-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_005634	AFCEA10_005634	AFCEA10_005634-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005635	AFCEA10_005635	AFCEA10_005635-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_005636	AFCEA10_005636	AFCEA10_005636-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
AFCEA10_005639	AFCEA10_005639	AFCEA10_005639-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005640	AFCEA10_005640	AFCEA10_005640-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005641	AFCEA10_005641	AFCEA10_005641-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005647	AFCEA10_005647	AFCEA10_005647-T1	protein_coding	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_005648	AFCEA10_005648	AFCEA10_005648-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005649	AFCEA10_005649	AFCEA10_005649-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005689	AFCEA10_005689	AFCEA10_005689-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005690	AFCEA10_005690	AFCEA10_005690-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005701	AFCEA10_005701	AFCEA10_005701-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005703	AFCEA10_005703	AFCEA10_005703-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005704	AFCEA10_005704	AFCEA10_005704-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005706	AFCEA10_005706	AFCEA10_005706-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005707	AFCEA10_005707	AFCEA10_005707-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005708	AFCEA10_005708	AFCEA10_005708-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005709	AFCEA10_005709	AFCEA10_005709-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005709	AFCEA10_005709	AFCEA10_005709-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005755	AFCEA10_005755	AFCEA10_005755-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AFCEA10_005757	AFCEA10_005757	AFCEA10_005757-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005772	AFCEA10_005772	AFCEA10_005772-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AFCEA10_005820	AFCEA10_005820	AFCEA10_005820-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005837	AFCEA10_005837	AFCEA10_005837-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_005838	AFCEA10_005838	AFCEA10_005838-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_005839	AFCEA10_005839	AFCEA10_005839-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
AFCEA10_005839	AFCEA10_005839	AFCEA10_005839-T2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
AFCEA10_005847	AFCEA10_005847	AFCEA10_005847-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_005851	AFCEA10_005851	AFCEA10_005851-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_005861	AFCEA10_005861	AFCEA10_005861-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
AFCEA10_005863	AFCEA10_005863	AFCEA10_005863-T1	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_005882	AFCEA10_005882	AFCEA10_005882-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_005883	AFCEA10_005883	AFCEA10_005883-T1	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_005885	AFCEA10_005885	AFCEA10_005885-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_005895	AFCEA10_005895	AFCEA10_005895-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
